,endTime,artistName,trackName,msPlayed
1646,2023-11-13 21:28,The Gregory Brothers,The Last Goodbye,198772
1647,2023-11-13 21:31,The Gregory Brothers,The Last Goodbye,42945
1648,2023-11-13 21:36,Shreya Ghoshal,Latoo,0
1649,2023-11-13 21:36,Shreya Ghoshal,Latoo,268051
1650,2023-11-13 21:39,Nakash Aziz,"Jabra Fan (From ""Fan"")",224999
1651,2023-11-13 21:43,Nakash Aziz,"Jabra Fan (From ""Fan"")",224999
1652,2023-11-13 21:47,Nakash Aziz,"Jabra Fan (From ""Fan"")",224999
1653,2023-11-13 22:09,Nakash Aziz,"Jabra Fan (From ""Fan"")",26286
1654,2023-11-14 15:42,iamnotshane,Maybe My Soulmate Died,114375
1655,2023-11-14 15:45,Travis Scott,K-POP,129004
1656,2023-11-14 15:49,BTS,I Need U,210986
1657,2023-11-14 15:52,BTS,Save Me,196505
1658,2023-11-14 15:56,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
1659,2023-11-14 15:59,J Balvin,Qué Más Pues?,149261
1660,2023-11-14 16:05,BTS,Run,236748
1661,2023-11-14 16:09,HONNE,Crying Over You ◐ (feat. RM & BEKA),244859
1662,2023-11-14 16:13,Younha,WINTER FLOWER(Feat.RM),221133
1663,2023-11-14 16:15,AK,Deja Vu,746
1664,2023-11-14 16:15,ROSALÍA,LA FAMA,720
1665,2023-11-14 16:15,G-Eazy,Him & I (with Halsey),155259
1666,2023-11-14 16:15,BTS,Pied Piper,814
1667,2023-11-14 16:15,MONSTA X,GOT MY NUMBER,360
1668,2023-11-14 16:15,Ricky Montgomery,Line Without a Hook,768
1669,2023-11-14 16:16,BTS,Best Of Me,5746
1670,2023-11-14 16:19,Post Malone,Circles,215280
1671,2023-11-14 16:23,Agust D,People,90243
1672,2023-11-14 16:26,NCT 127,Regular - English Version,219106
1673,2023-11-14 16:29,MONSTA X,Love Killa,182533
1674,2023-11-14 16:33,BTS,Louder than bombs,217404
1675,2023-11-14 16:36,SEVENTEEN,Super,200386
1676,2023-11-14 16:40,EXO,Love Shot,200306
1677,2023-11-14 16:43,j-hope,MORE,180022
1678,2023-11-14 16:46,Stray Kids,CASE 143,191964
1679,2023-11-14 16:49,TOMORROW X TOGETHER,LO$ER=LO♡ER,199919
1680,2023-11-14 16:54,MONSTA X,Follow,130809
1681,2023-11-14 16:57,Stray Kids,Back Door,189286
1682,2023-11-14 17:00,TOMORROW X TOGETHER,No Rules,50055
1683,2023-11-14 17:02,BTS,We On,23340
1684,2023-11-14 17:08,Pritam,Marjaani,323941
1685,2023-11-14 17:14,Vishal-Shekhar,The Disco Song,342093
1686,2023-11-14 17:17,Meet Bros.,"High Heels Te Nachche (From ""Ki &amp; Ka"") (feat. Jaz Dhami, Aditi Singh Sharma)",212115
1687,2023-11-14 17:20,Badshah,Kar Gayi Chull,187710
1688,2023-11-14 17:25,Arijit Singh,"Main Tera Boyfriend (From ""Raabta"")",276153
1689,2023-11-14 17:26,Vishal Dadlani,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",90650
1690,2023-11-14 17:31,Martin Garrix,In the Name of Love,44831
1691,2023-11-14 17:31,Jennifer Lopez,Ain't Your Mama,218234
1692,2023-11-14 17:31,Sam Smith,Unholy (feat. Kim Petras),3792
1693,2023-11-14 17:36,Ayushmann Khurrana,Pani Da Rang - Male Vocals,12376
1694,2023-11-14 17:36,Pritam,Badtameez Dil,252760
1695,2023-11-14 17:40,Pritam,Janam Janam,237896
1696,2023-11-14 17:46,Jatin-Lalit,Chand Sifarish,275931
1697,2023-11-14 17:59,Pritam,Shayad,158191
1698,2023-11-14 20:54,Pitbull,International Love (feat. Chris Brown),227280
1699,2023-11-14 21:01,Black Eyed Peas,GIRL LIKE ME,222522
1700,2023-11-14 21:03,Enrique Iglesias,MOVE TO MIAMI,25524
1701,2023-11-14 21:07,Sia,Cheap Thrills,211666
1702,2023-11-14 21:10,Charlie Puth,How Long,47392
1703,2023-11-14 21:14,Maroon 5,Maps,189960
1704,2023-11-14 21:16,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),67178
1705,2023-11-14 21:20,Iggy Azalea,Black Widow,209423
1706,2023-11-14 21:23,Jason Derulo,Acapulco,139672
1707,2023-11-14 21:26,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154
1708,2023-11-14 21:36,Jennifer Lopez,On The Floor,266630
1709,2023-11-14 21:40,Demi Lovato,Heart Attack,9818
1710,2023-11-14 21:40,David Guetta,Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,251445
1711,2023-11-14 21:43,Camila Cabello,Havana - Remix,41088
1712,2023-11-14 21:46,Rihanna,We Found Love,169998
1713,2023-11-14 21:50,Nicki Minaj,Tukoh Taka - Official FIFA Fan Festival™ Anthem,178529
1714,2023-11-14 21:53,KAROL G,La Vida Es Una (From Puss in Boots: The Last Wish),189838
1715,2023-11-14 21:57,ROSALÍA,LA FAMA,188106
1716,2023-11-14 22:11,Badshah,Voodoo (with J Balvin & Tainy),96605
1717,2023-11-14 22:56,Becky G,FULANITO,155830
1718,2023-11-14 23:00,Becky G,Mayores,203186
1719,2023-11-14 23:02,J Balvin,In Da Getto,130666
1720,2023-11-14 23:05,Sofía Reyes,R.I.P. (feat. Rita Ora & Anitta),187200
1721,2023-11-14 23:06,Jennifer Lopez,Ain't Your Mama,27154
1722,2023-11-14 23:10,Black Eyed Peas,MAMACITA,251428
1723,2023-11-14 23:20,Enrique Iglesias,DUELE EL CORAZON,55131
1724,2023-11-15 02:54,Jung Kook,Closer to You (feat. Major Lazer),170995
1725,2023-11-15 02:57,Jung Kook,Seven (feat. Latto) (Explicit Ver.),183550
1726,2023-11-15 03:01,Jung Kook,Standing Next to You,206019
1727,2023-11-15 03:04,Jung Kook,Yes or No,147557
1728,2023-11-15 03:06,Jung Kook,Please Don't Change (feat. DJ Snake),146684
1729,2023-11-15 03:09,Jung Kook,Hate You,154236
1730,2023-11-15 03:13,Jung Kook,Somebody,168599
1731,2023-11-15 03:16,Jung Kook,Too Sad to Dance,175911
1732,2023-11-15 03:19,Jung Kook,Shot Glass of Tears,167246
1733,2023-11-15 03:20,Jung Kook,Seven (feat. Latto) (Clean Ver.),11437
1734,2023-11-15 03:22,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
1735,2023-11-15 03:25,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,162280
1736,2023-11-15 03:28,iamnotshane,Plot Twist,176470
1737,2023-11-15 03:31,Jung Kook,Somebody,168599
1738,2023-11-15 03:34,ENHYPEN,Bite Me,157531
1739,2023-11-15 03:34,Pritam,Touch Me,4367
1740,2023-11-15 03:39,Armaan Malik,Memu Aagamu,167547
1741,2023-11-15 03:41,Jung Kook,Closer to You (feat. Major Lazer),163081
1742,2023-11-15 03:46,Shreya Ghoshal,Latoo,268051
1743,2023-11-15 03:48,TOMORROW X TOGETHER,Do It Like That,145065
1744,2023-11-15 04:04,Vishal-Shekhar,Khuda Jaane,331463
1745,2023-11-15 05:46,Joel Sunny,Luminary,5072
1746,2023-11-15 05:50,Jorge Rivera-Herrans,Warrior of the Mind,208000
1747,2023-11-15 05:53,Jorge Rivera-Herrans,Warrior of the Mind,208000
1748,2023-11-15 05:54,Jorge Rivera-Herrans,Warrior of the Mind,0
1749,2023-11-15 06:07,Anirudh Ravichander,Chaleya,197300
1750,2023-11-15 15:48,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],201391
1751,2023-11-15 15:51,BTS,Filter,180220
1752,2023-11-15 15:53,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),82622
1753,2023-11-15 15:56,ATEEZ,Fireworks (I'm The One),209574
1754,2023-11-15 15:57,NAYEON,POP!,22356
1755,2023-11-15 16:00,Jessi,NUNU NANA,195836
1756,2023-11-15 16:03,MONSTA X,Love Killa,182533
1757,2023-11-15 16:06,PSY,That That (prod.&feat. SUGA of BTS),174646
1758,2023-11-15 16:07,NewJeans,OMG,43768
1759,2023-11-15 16:10,Major Lazer,Que Calor,169997
1760,2023-11-15 16:13,J Balvin,Peligrosa,202346
1761,2023-11-15 16:16,Jonas Brothers,X (with KAROL G),185277
1762,2023-11-15 16:17,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),60526
1763,2023-11-15 16:24,Ayushmann Khurrana,Pani da Rang (Male),239333
1764,2023-11-15 16:28,Jung Kook,Standing Next to You,206019
1765,2023-11-15 16:32,Tainy,COLMILLO,265999
1766,2023-11-15 16:35,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
1767,2023-11-15 16:38,Pritam,"Character Dheela 2.0 (From ""Shehzada"")",157152
1768,2023-11-15 16:40,KAI,Rover,174506
1769,2023-11-15 16:45,Shreya Ghoshal,Latoo,268051
1770,2023-11-15 16:47,TOMORROW X TOGETHER,Back for More (with Anitta),131037
1771,2023-11-15 16:50,Jung Kook,Please Don't Change (feat. DJ Snake),146684
1772,2023-11-15 16:52,Jung Kook,Yes or No,147557
1773,2023-11-15 16:55,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,162280
1774,2023-11-15 16:58,Armaan Malik,Memu Aagamu,167547
1775,2023-11-15 17:02,Anirudh Ravichander,Chaleya,200373
1776,2023-11-15 17:10,Vishal-Shekhar,Khuda Jaane,327582
1777,2023-11-15 17:13,Dua Lipa,Houdini,185917
1778,2023-11-15 17:17,Dua Lipa,Houdini,185917
1779,2023-11-15 17:20,Dua Lipa,Houdini,185917
1780,2023-11-15 17:23,Dua Lipa,Houdini,185917
1781,2023-11-15 17:26,Dua Lipa,Houdini,185917
1782,2023-11-15 17:29,Dua Lipa,Houdini,185917
1783,2023-11-15 17:32,Dua Lipa,Houdini,185917
1784,2023-11-15 17:36,Dua Lipa,Houdini,185917
1785,2023-11-15 17:39,Dua Lipa,Houdini,185917
1786,2023-11-15 17:42,Dua Lipa,Houdini,185917
1787,2023-11-15 17:45,Dua Lipa,Houdini,185917
1788,2023-11-15 17:48,Dua Lipa,Houdini,185917
1789,2023-11-15 17:51,Dua Lipa,Houdini,185917
1790,2023-11-15 17:54,Dua Lipa,Houdini,185917
1791,2023-11-15 17:57,Dua Lipa,Houdini,185917
1792,2023-11-15 18:01,Dua Lipa,Houdini,185917
1793,2023-11-15 18:04,Dua Lipa,Houdini,185917
1794,2023-11-15 18:07,Dua Lipa,Houdini,185917
1795,2023-11-15 18:10,Dua Lipa,Houdini,185917
1796,2023-11-15 18:13,Dua Lipa,Houdini,185917
1797,2023-11-15 18:16,Dua Lipa,Houdini,185917
1798,2023-11-15 18:21,Dua Lipa,Houdini,185917
1799,2023-11-15 18:25,Dua Lipa,Houdini,151064
1800,2023-11-15 18:30,Dua Lipa,Houdini,185917
1801,2023-11-15 18:36,Dua Lipa,Houdini,92782
1802,2023-11-15 19:49,Dua Lipa,Houdini,93136
1803,2023-11-15 19:53,Dua Lipa,Houdini,185917
1804,2023-11-15 19:57,Dua Lipa,Houdini,185917
1805,2023-11-15 19:58,Dua Lipa,Houdini,10664
1806,2023-11-15 23:27,Dua Lipa,Houdini,175269
1807,2023-11-15 23:30,Dua Lipa,Houdini,185917
1808,2023-11-15 23:33,Dua Lipa,Houdini,185917
1809,2023-11-15 23:37,Dua Lipa,Houdini,185917
1810,2023-11-15 23:41,Dua Lipa,Houdini,185917
1811,2023-11-15 23:43,Dua Lipa,Houdini,59860
1812,2023-11-16 00:26,Dua Lipa,Houdini,126057
1813,2023-11-16 00:29,Dua Lipa,Houdini,185917
1814,2023-11-16 00:32,Dua Lipa,Houdini,185917
1815,2023-11-16 00:35,Dua Lipa,Houdini,185917
1816,2023-11-16 00:38,Dua Lipa,Houdini,185917
1817,2023-11-16 00:41,Dua Lipa,Houdini,185917
1818,2023-11-16 01:09,Dua Lipa,Houdini,35452
1819,2023-11-16 01:12,Dua Lipa,Houdini,150679
1820,2023-11-16 01:15,Dua Lipa,Houdini,185917
1821,2023-11-16 01:18,Dua Lipa,Houdini,185917
1822,2023-11-16 01:29,Dua Lipa,Houdini,185917
1823,2023-11-16 01:32,Dua Lipa,Houdini,185917
1824,2023-11-16 01:35,Dua Lipa,Houdini,185917
1825,2023-11-16 01:38,Dua Lipa,Houdini,185917
1826,2023-11-16 01:42,Dua Lipa,Houdini,78230
1827,2023-11-16 01:44,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),125302
1828,2023-11-16 01:47,Megan Thee Stallion,Thot Shit,184634
1829,2023-11-16 01:51,Post Malone,Wow.,149546
1830,2023-11-16 02:04,Nicki Minaj,Tukoh Taka - Official FIFA Fan Festival™ Anthem,135096
1831,2023-11-16 02:13,SZA,Kill Bill - Sped Up Version,3447
1832,2023-11-16 02:18,SZA,Kill Bill,4409
1833,2023-11-16 02:18,Rae Sremmurd,Come Get Her,212946
1834,2023-11-16 02:22,J Balvin,Peligrosa,202346
1835,2023-11-16 02:23,Fifth Harmony,Worth It (feat. Kid Ink),26756
1836,2023-11-16 02:23,Bad Bunny,DÁKITI,23377
1837,2023-11-16 02:30,Jonas Brothers,Only Human,0
1838,2023-11-16 02:30,Maroon 5,One More Night,219466
1839,2023-11-16 02:33,Pritam,"Munda Sona Hoon Main (From ""Shehzada"")",229947
1840,2023-11-16 02:34,Shae Gill,Pasoori,36040
1841,2023-11-16 02:37,Pritam,Party On My Mind,175400
1842,2023-11-16 03:49,Dua Lipa,Houdini,185917
1843,2023-11-16 03:52,Dua Lipa,Houdini,185917
1844,2023-11-16 03:55,Dua Lipa,Houdini,185917
1845,2023-11-16 03:56,Dua Lipa,Houdini,43026
1846,2023-11-16 05:25,Dua Lipa,Houdini,1508
1847,2023-11-16 06:15,Dua Lipa,Houdini,185917
1848,2023-11-16 06:17,TOMORROW X TOGETHER,Back for More (with Anitta),31398
1849,2023-11-16 06:17,TOMORROW X TOGETHER,Back for More (with Anitta),131037
1850,2023-11-16 06:17,Jung Kook,Standing Next to You,6496
1851,2023-11-16 06:18,Jung Kook,Standing Next to You,38713
1852,2023-11-16 06:30,Dua Lipa,Houdini,141415
1853,2023-11-16 06:33,Dua Lipa,Houdini,185917
1854,2023-11-16 06:36,Dua Lipa,Houdini,185917
1855,2023-11-16 06:39,Dua Lipa,Houdini,185917
1856,2023-11-16 06:43,Dua Lipa,Houdini,184590
1857,2023-11-16 14:39,Dua Lipa,Houdini,1612
1858,2023-11-16 14:39,Dua Lipa,Houdini,5160
1859,2023-11-16 14:42,Zack Knight,Dirty Little Secret,183092
1860,2023-11-16 14:45,Jung Kook,Please Don't Change (feat. DJ Snake),146684
1861,2023-11-16 14:46,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,377
1862,2023-11-16 14:46,iamnotshane,Plot Twist,0
1863,2023-11-16 14:46,ENHYPEN,Bite Me,67599
1864,2023-11-16 14:46,Ayushmann Khurrana,Pani da Rang (Male),0
1865,2023-11-16 14:46,Tainy,COLMILLO,1745
1866,2023-11-16 14:46,BTS,Spine Breaker,4312
1867,2023-11-16 14:46,Anirudh Ravichander,Chaleya,281
1868,2023-11-16 14:46,bbno$,edamame (feat. Rich Brian),725
1869,2023-11-16 14:46,Joel Sunny,Luminary,0
1870,2023-11-16 14:46,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),452
1871,2023-11-16 14:46,Jung Kook,Yes or No,0
1872,2023-11-16 14:46,TOMORROW X TOGETHER,Do It Like That,1130
1873,2023-11-16 14:46,KAI,Rover,790
1874,2023-11-16 14:49,Dua Lipa,Houdini,185917
1875,2023-11-16 14:52,Dua Lipa,Houdini,185917
1876,2023-11-16 14:56,Dua Lipa,Houdini,140976
1877,2023-11-16 15:00,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",258473
1878,2023-11-16 15:04,Zack Knight,Dirty Little Secret,183092
1879,2023-11-16 15:07,Salim–Sulaiman,Thug Le,218932
1880,2023-11-16 15:10,Sanam,Gulabi Aankhen,197759
1881,2023-11-16 15:12,Badshah,Jugnu,66761
1882,2023-11-16 15:17,Anirudh Ravichander,Not Ramaiya Vastavaiya,316751
1883,2023-11-16 15:18,Vishal-Shekhar,Nashe Si Chadh Gayi,92559
1884,2023-11-16 15:22,Akon,Chammak Challo,227091
1885,2023-11-16 15:27,Sunidhi Chauhan,Kashmir Main Tu Kanyakumari,307627
1886,2023-11-16 15:33,Arijit Singh,"Main Tera Boyfriend (From ""Raabta"")",196646
1887,2023-11-16 15:44,Benny Dayal,Daaru Desi,269200
1888,2023-11-16 15:44,Tesher,Jalebi Baby (Tesher x Jason Derulo),32198
1889,2023-11-16 15:49,Benny Dayal,Lat Lag Gayee,124811
1890,2023-11-16 15:57,Ayushmann Khurrana,Saadi Galli Aaja,10706
1891,2023-11-16 15:57,Ajay-Atul,Chikni Chameli,165338
1892,2023-11-16 16:02,Shreya Ghoshal,Latoo,268051
1893,2023-11-16 16:04,Imagine Dragons,Bones,165264
1894,2023-11-16 16:06,Pritam,"Character Dheela 2.0 (From ""Shehzada"")",98825
1895,2023-11-16 16:09,Dua Lipa,Houdini,185917
1896,2023-11-16 16:12,Dua Lipa,Houdini,185917
1897,2023-11-16 16:15,Dua Lipa,Houdini,185917
1898,2023-11-16 16:19,Dua Lipa,Houdini,234416
1899,2023-11-16 16:22,Dua Lipa,Houdini,185917
1900,2023-11-16 16:35,Dua Lipa,Houdini,185917
1901,2023-11-16 16:39,Dua Lipa,Houdini,185917
1902,2023-11-16 16:42,Dua Lipa,Houdini,185917
1903,2023-11-16 16:45,Dua Lipa,Houdini,185917
1904,2023-11-16 16:48,Dua Lipa,Houdini,185917
1905,2023-11-16 16:51,Dua Lipa,Houdini,185917
1906,2023-11-16 17:08,Dua Lipa,Houdini,91576
1907,2023-11-16 22:02,Dua Lipa,Houdini,185917
1908,2023-11-16 22:05,Dua Lipa,Houdini,185917
1909,2023-11-16 22:06,Dua Lipa,Houdini,18415
1910,2023-11-16 22:30,Vishal-Shekhar,Kukkad,153883
1911,2023-11-17 02:14,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
1912,2023-11-17 02:17,Jung Kook,Somebody,168599
1913,2023-11-17 02:35,Shreya Ghoshal,Latoo,24918
1914,2023-11-17 03:47,Shreya Ghoshal,Latoo,2200
1915,2023-11-17 03:50,Zack Knight,Dirty Little Secret,183092
1916,2023-11-17 04:12,Jung Kook,Standing Next to You,37687
1917,2023-11-17 07:50,Dua Lipa,Houdini,185917
1918,2023-11-17 07:53,Dua Lipa,Houdini,185917
1919,2023-11-17 07:56,Dua Lipa,Houdini,185917
1920,2023-11-17 07:56,Dua Lipa,Houdini,906
1921,2023-11-17 07:59,BTS,Life Goes On,3862
1922,2023-11-17 07:59,CKay,love nwantiti (ah ah ah),145800
1923,2023-11-17 08:04,5 Seconds of Summer,Easier - Live From The Vault,206927
1924,2023-11-17 08:08,BTS,My Time,234457
1925,2023-11-17 08:12,Ninja Sex Party,Everybody Wants to Rule the World,253647
1926,2023-11-17 08:22,Dan Avidan,Kiss From A Rose,11207
1927,2023-11-17 15:18,The Attire,Sriracha (feat. WOOSUNG),182197
1928,2023-11-17 15:22,Alexander Rybak,Fairytale,32114
1929,2023-11-17 15:22,Charlie Puth,I Don’t Think That I Like Her,188507
1930,2023-11-17 15:25,Trinidad Cardona,Love Me Back (Fayahh Beat),193626
1931,2023-11-17 15:29,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
1932,2023-11-17 15:34,BTS,Black Swan,198260
1933,2023-11-17 15:37,Culture Wars,Lose Money,186790
1934,2023-11-17 15:41,Post Malone,Circles,215280
1935,2023-11-17 15:44,Agust D,People,197000
1936,2023-11-17 15:47,J Balvin,Gris,176626
1937,2023-11-17 16:19,Charlie Puth,Smells Like Me,195823
1938,2023-11-17 17:36,Dua Lipa,Houdini,185917
1939,2023-11-17 17:39,Dua Lipa,Houdini,185917
1940,2023-11-17 17:40,Dua Lipa,Houdini,53675
1941,2023-11-17 17:43,Zack Knight,Dirty Little Secret,183092
1942,2023-11-17 17:46,Armaan Malik,Memu Aagamu,167547
1943,2023-11-17 17:53,Jung Kook,Standing Next to You,206019
1944,2023-11-17 17:55,TOMORROW X TOGETHER,Back for More (with Anitta),131037
1945,2023-11-17 17:58,ENHYPEN,Bite Me,157531
1946,2023-11-17 18:05,MONSTA X,WHO DO U LOVE?,189035
1947,2023-11-17 18:10,Jung Kook,Somebody,168599
1948,2023-11-17 18:15,iamnotshane,Plot Twist,176470
1949,2023-11-17 18:18,Anirudh Ravichander,Chaleya,200373
1950,2023-11-17 18:25,Pritam,"Character Dheela 2.0 (From ""Shehzada"")",157152
1951,2023-11-17 18:28,Jung Kook,Closer to You (feat. Major Lazer),170995
1952,2023-11-17 18:31,KAI,Rover,174506
1953,2023-11-17 18:37,TOMORROW X TOGETHER,Do It Like That,125362
1954,2023-11-17 18:40,A.R. Rahman,"Main Parwaana - From ""Pippa""",191960
1955,2023-11-17 18:46,Jorge Rivera-Herrans,Warrior of the Mind,208000
1956,2023-11-17 18:50,Jorge Rivera-Herrans,Warrior of the Mind,208000
1957,2023-11-17 18:54,Jorge Rivera-Herrans,Warrior of the Mind,204920
1958,2023-11-17 23:50,Dua Lipa,Houdini,185917
1959,2023-11-17 23:52,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
1960,2023-11-17 23:57,Shreya Ghoshal,Latoo,268051
1961,2023-11-18 00:00,Troye Sivan,Rush,156391
1962,2023-11-18 00:03,Zack Knight,Dirty Little Secret,183092
1963,2023-11-18 00:06,Armaan Malik,Memu Aagamu,167547
1964,2023-11-18 00:09,Jung Kook,Standing Next to You,206019
1965,2023-11-18 00:11,TOMORROW X TOGETHER,Back for More (with Anitta),131037
1966,2023-11-18 00:14,ENHYPEN,Bite Me,157531
1967,2023-11-18 00:17,MONSTA X,WHO DO U LOVE?,189035
1968,2023-11-18 00:20,iamnotshane,Plot Twist,23263
1969,2023-11-18 00:20,Jung Kook,Somebody,168599
1970,2023-11-18 00:24,Anirudh Ravichander,Chaleya,200373
1971,2023-11-18 00:26,Pritam,"Character Dheela 2.0 (From ""Shehzada"")",157152
1972,2023-11-18 00:29,Jung Kook,Closer to You (feat. Major Lazer),170995
1973,2023-11-18 00:32,KAI,Rover,174506
1974,2023-11-18 00:35,TOMORROW X TOGETHER,Do It Like That,145065
1975,2023-11-18 00:37,Imagine Dragons,Bones,165264
1976,2023-11-18 00:40,Jung Kook,Yes or No,147557
1977,2023-11-18 00:43,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,162280
1978,2023-11-18 00:45,iamnotshane,Take Me Out,145107
1979,2023-11-18 00:52,Ricky Martin,Vente Pa' Ca (feat. Maluma),259195
1980,2023-11-18 01:01,Jung Kook,Please Don't Change (feat. DJ Snake),146684
1981,2023-11-18 01:09,Vishal-Shekhar,Khuda Jaane,333181
1982,2023-11-18 01:20,Pritam,Touch Me,318066
1983,2023-11-18 01:24,Tainy,COLMILLO,265999
1984,2023-11-18 01:24,Jung Kook,Seven (feat. Latto) (Explicit Ver.),11222
1985,2023-11-18 01:26,bbno$,edamame (feat. Rich Brian),133706
1986,2023-11-18 01:30,Joel Sunny,Luminary,189000
1987,2023-11-18 01:34,Ayushmann Khurrana,Pani da Rang (Male),239333
1988,2023-11-18 01:37,Dua Lipa,Houdini,185917
1989,2023-11-18 01:47,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),19040
1990,2023-11-18 03:11,BTS,Answer : Love Myself,251279
1991,2023-11-18 03:32,RM,moonchild,25120
1992,2023-11-18 05:11,Jung Kook,Standing Next to You,206019
1993,2023-11-18 05:14,Dua Lipa,Houdini,185917
1994,2023-11-18 05:16,TOMORROW X TOGETHER,Back for More (with Anitta),131037
1995,2023-11-18 05:23,j-hope,MORE,32768
1996,2023-11-18 05:37,J Balvin,Qué Más Pues?,217773
1997,2023-11-18 05:44,BTS,Jamais Vu,8146
1998,2023-11-18 15:29,KK,Kya Mujhe Pyar Hai (Style Mix),255173
1999,2023-11-18 15:30,Armaan Malik,Memu Aagamu,17046
2000,2023-11-18 15:33,Zack Knight,Dirty Little Secret,183092
2001,2023-11-18 15:33,Neha Kakkar,"O Saki Saki (From ""Batla House"")",33782
2002,2023-11-18 15:37,Salim–Sulaiman,Thug Le,218932
2003,2023-11-18 15:41,Tony Kakkar,"Coca Cola (From ""Luka Chuppi"")",179225
2004,2023-11-18 15:45,Vishal-Shekhar,Jhoome Jo Pathaan,208164
2005,2023-11-18 15:48,Neha Kakkar,"Dilbar (From ""Satyameva Jayate"")",4057
2006,2023-11-18 15:48,B Praak,"Naah Goriye (From ""Bala"")",184617
2007,2023-11-18 15:52,Vishal Dadlani,One Two Three Four (Get On The Dance Floor),228323
2008,2023-11-18 15:54,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",176125
2009,2023-11-18 15:56,King,Maan Meri Jaan (Afterlife),76539
2010,2023-11-18 15:58,Troye Sivan,Rush,156391
2011,2023-11-18 16:01,Imagine Dragons,Bones,165264
2012,2023-11-18 16:11,Imagine Dragons,Sharks,9801
2013,2023-11-18 16:11,Jessi,ZOOM,90963
2014,2023-11-18 16:11,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),3278
2015,2023-11-18 16:14,OneRepublic,West Coast,192947
2016,2023-11-18 16:15,Sam Smith,How Do You Sleep?,26037
2017,2023-11-18 16:17,AK,Closed Off,155880
2018,2023-11-18 16:21,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,37812
2019,2023-11-18 16:21,Eminem,Godzilla (feat. Juice WRLD),210800
2020,2023-11-18 16:24,Nicki Minaj,Tukoh Taka - Official FIFA Fan Festival™ Anthem,178529
2021,2023-11-18 16:25,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),45643
2022,2023-11-18 16:28,Major Lazer,Que Calor (feat. J Balvin & El Alfa),169997
2023,2023-11-18 16:30,CKay,love nwantiti (ah ah ah),145800
2024,2023-11-18 16:52,Jax Jones,You Don't Know Me (feat. RAYE),96829
2025,2023-11-18 18:01,Dua Lipa,Houdini,185917
2026,2023-11-18 18:04,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
2027,2023-11-18 18:08,Shreya Ghoshal,Latoo,268051
2028,2023-11-18 18:09,Troye Sivan,Rush,11980
2029,2023-11-18 18:12,Zack Knight,Dirty Little Secret,183092
2030,2023-11-18 18:12,Armaan Malik,Memu Aagamu,14671
2031,2023-11-18 18:16,Jung Kook,Standing Next to You,206019
2032,2023-11-18 18:18,TOMORROW X TOGETHER,Back for More (with Anitta),131037
2033,2023-11-18 18:21,ENHYPEN,Bite Me,157531
2034,2023-11-18 18:25,MONSTA X,WHO DO U LOVE?,189035
2035,2023-11-18 18:27,Jung Kook,Somebody,168599
2036,2023-11-18 18:35,iamnotshane,Plot Twist,176470
2037,2023-11-18 18:42,Anirudh Ravichander,Chaleya,200373
2038,2023-11-18 18:44,Pritam,"Character Dheela 2.0 (From ""Shehzada"")",157152
2039,2023-11-18 18:47,Jung Kook,Closer to You (feat. Major Lazer),170995
2040,2023-11-18 18:50,KAI,Rover,174506
2041,2023-11-18 18:55,TOMORROW X TOGETHER,Do It Like That,145065
2042,2023-11-18 18:58,Imagine Dragons,Bones,165264
2043,2023-11-18 19:00,Jung Kook,Yes or No,147557
2044,2023-11-18 19:03,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,162280
2045,2023-11-18 19:06,iamnotshane,Take Me Out,145107
2046,2023-11-18 19:17,Ricky Martin,Vente Pa' Ca (feat. Maluma),259195
